user_id,date,country,device,browser,source,age_group,gender,loyalty_tier,group,converted,revenue,session_duration_sec,pages_visited
1689013,2024-02-06,US,Mobile,Chrome,Email,35-44,Female,Bronze,Control,1,20.06,46,4
1532875,2024-02-11,BR,Mobile,Chrome,Referral,55-64,Male,Bronze,Control,0,0.0,167,3
4227485,2024-01-31,JP,Mobile,Samsung Internet,Google Ads,55-64,Female,Bronze,Control,0,0.0,308,7
6254979,2024-01-10,KR,Mobile,Safari,Facebook,35-44,Male,Gold,Treatment,0,0.0,288,1
9951329,2024-01-22,US,Desktop,Chrome,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,10,2
9429782,2024-02-10,BR,Desktop,Chrome,Direct,25-34,Female,Bronze,Control,0,0.0,341,8
9842972,2024-01-02,US,Mobile,Chrome,Facebook,18-24,Male,Bronze,Treatment,0,0.0,16,4
9243132,2024-01-01,US,Desktop,Firefox,Google Ads,45-54,Male,Bronze,Treatment,0,0.0,30,5
2913662,2024-01-29,DE,Desktop,Edge,Direct,65+,Male,Bronze,Treatment,0,0.0,78,3
6937958,2024-01-12,US,Mobile,Chrome,Facebook,25-34,Female,Bronze,Control,0,0.0,981,5
2849234,2024-02-12,US,Tablet,Chrome,Email,18-24,Male,Bronze,Treatment,0,0.0,223,3
5245120,2024-02-03,US,Mobile,Safari,Direct,35-44,Male,Bronze,Control,0,0.0,66,5
9085184,2024-01-11,FR,Desktop,Samsung Internet,Facebook,35-44,Male,Gold,Treatment,0,0.0,38,4
3062354,2024-01-07,FR,Desktop,Safari,Organic Search,18-24,Female,Bronze,Control,0,0.0,294,4
1956029,2024-02-05,UK,Mobile,Chrome,Direct,18-24,Male,Silver,Control,0,0.0,355,5
2352932,2024-01-13,US,Mobile,Samsung Internet,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,61,2
5134012,2024-01-21,US,Mobile,Chrome,Email,25-34,Male,Silver,Control,0,0.0,158,5
5708584,2024-01-08,IN,Mobile,Samsung Internet,Referral,18-24,Female,Bronze,Treatment,0,0.0,622,4
7766379,2024-01-04,KR,Mobile,Chrome,Facebook,35-44,Non-binary,Bronze,Control,0,0.0,205,6
7985601,2024-02-10,DE,Desktop,Chrome,Facebook,25-34,Male,Bronze,Control,0,0.0,142,3
8102668,2024-01-20,UK,Mobile,Firefox,Google Ads,55-64,Female,Bronze,Treatment,1,26.9,32,8
8151875,2024-01-22,BR,Desktop,Chrome,Google Ads,45-54,Male,Bronze,Control,0,0.0,31,2
7692242,2024-02-09,FR,Mobile,Chrome,Facebook,25-34,Female,Silver,Treatment,0,0.0,266,3
7826471,2024-01-20,KR,Desktop,Chrome,Google Ads,25-34,Male,Silver,Control,0,0.0,278,5
4270328,2024-01-31,US,Mobile,Safari,Google Ads,35-44,Female,Bronze,Control,0,0.0,25,4
3521347,2024-01-01,US,Desktop,Edge,TikTok,65+,Female,Platinum,Treatment,0,0.0,91,7
4226845,2024-01-23,JP,Mobile,Chrome,Facebook,35-44,Male,Bronze,Treatment,0,0.0,328,3
8960415,2024-01-06,AU,Mobile,Safari,Email,45-54,Female,Bronze,Treatment,0,0.0,35,3
2176961,2024-01-09,IN,Mobile,Safari,Direct,25-34,Female,Gold,Control,0,0.0,4,6
8100313,2024-01-05,US,Tablet,Safari,TikTok,35-44,Female,Bronze,Control,0,0.0,383,4
1811304,2024-02-08,IN,Desktop,Chrome,Organic Search,45-54,Female,Silver,Control,0,0.0,6,6
8178636,2024-01-11,US,Mobile,Edge,Google Ads,45-54,Female,Bronze,Treatment,0,0.0,107,3
2771208,2024-02-01,UK,Mobile,Chrome,Organic Search,25-34,Non-binary,Bronze,Control,0,0.0,48,4
6775967,2024-01-04,IN,Mobile,Chrome,Email,25-34,Male,Bronze,Control,0,0.0,248,7
9867325,2024-01-10,CA,Mobile,Chrome,Facebook,18-24,Female,Silver,Control,0,0.0,19,4
6172438,2024-02-01,AU,Mobile,Samsung Internet,Google Ads,25-34,Female,Bronze,Control,0,0.0,44,7
6983601,2024-01-25,IN,Desktop,Chrome,Direct,45-54,Female,Platinum,Treatment,0,0.0,133,6
6044428,2024-01-09,JP,Mobile,Chrome,Google Ads,55-64,Female,Silver,Control,0,0.0,152,8
6542652,2024-01-29,DE,Mobile,Chrome,Direct,35-44,Male,Silver,Treatment,0,0.0,440,5
2371957,2024-02-03,UK,Mobile,Edge,Facebook,25-34,Female,Silver,Control,0,0.0,101,3
5190116,2024-01-15,KR,Mobile,Firefox,Facebook,25-34,Female,Bronze,Control,0,0.0,383,4
6787768,2024-02-06,US,Mobile,Chrome,Referral,35-44,Male,Bronze,Control,0,0.0,262,4
4985469,2024-01-20,US,Desktop,Chrome,Direct,25-34,Female,Silver,Treatment,0,0.0,24,3
2983017,2024-01-16,US,Mobile,Edge,Direct,45-54,Female,Bronze,Control,0,0.0,221,3
4222149,2024-01-06,IN,Mobile,Samsung Internet,Google Ads,35-44,Male,Silver,Control,0,0.0,281,4
4522648,2024-01-23,KR,Desktop,Safari,Google Ads,45-54,Male,Bronze,Treatment,0,0.0,15,7
7281388,2024-01-29,US,Mobile,Chrome,TikTok,18-24,Female,Silver,Control,0,0.0,23,6
9247269,2024-02-02,US,Desktop,Safari,Facebook,18-24,Male,Bronze,Control,0,0.0,230,1
3593208,2024-01-14,KR,Mobile,Safari,TikTok,25-34,Male,Bronze,Treatment,0,0.0,120,4
1090790,2024-01-02,UK,Mobile,Safari,TikTok,25-34,Female,Silver,Control,0,0.0,145,6
8355751,2024-01-17,IN,Desktop,Chrome,Direct,35-44,Female,Bronze,Treatment,0,0.0,182,6
2275497,2024-01-25,US,Desktop,Chrome,Email,35-44,Male,Silver,Control,0,0.0,73,2
1260458,2024-02-14,US,Desktop,Firefox,TikTok,25-34,Female,Bronze,Control,0,0.0,277,3
6843932,2024-01-27,US,Mobile,Chrome,Referral,35-44,Female,Silver,Treatment,0,0.0,28,6
3354724,2024-01-27,IN,Desktop,Chrome,Facebook,25-34,Female,Bronze,Control,0,0.0,12,2
9804903,2024-01-01,FR,Desktop,Firefox,Facebook,25-34,Female,Platinum,Control,0,0.0,121,5
3464134,2024-01-25,IN,Desktop,Chrome,Direct,25-34,Female,Silver,Control,0,0.0,230,5
3187729,2024-01-12,FR,Mobile,Safari,TikTok,35-44,Male,Silver,Control,0,0.0,97,1
2007979,2024-02-04,IN,Desktop,Chrome,Referral,35-44,Female,Bronze,Treatment,0,0.0,73,3
1920743,2024-02-01,US,Desktop,Chrome,Facebook,35-44,Male,Silver,Treatment,0,0.0,172,5
4678626,2024-01-05,DE,Tablet,Chrome,Direct,45-54,Male,Bronze,Control,0,0.0,34,2
8954134,2024-01-28,IN,Mobile,Samsung Internet,Email,35-44,Male,Bronze,Control,0,0.0,37,8
6664117,2024-01-17,US,Mobile,Chrome,Facebook,25-34,Female,Platinum,Treatment,0,0.0,84,3
1295437,2024-02-04,US,Desktop,Firefox,Google Ads,45-54,Male,Bronze,Control,0,0.0,289,4
7494194,2024-01-16,DE,Mobile,Safari,Google Ads,45-54,Female,Bronze,Control,0,0.0,46,5
4457245,2024-01-08,UK,Desktop,Safari,Facebook,18-24,Male,Silver,Control,0,0.0,3,5
1185126,2024-02-12,BR,Desktop,Chrome,Direct,45-54,Female,Bronze,Control,0,0.0,193,3
4108396,2024-01-07,FR,Tablet,Chrome,Facebook,18-24,Female,Silver,Control,0,0.0,222,2
6128347,2024-02-11,US,Desktop,Chrome,Direct,18-24,Male,Silver,Control,0,0.0,356,1
9257315,2024-01-03,US,Mobile,Safari,Facebook,18-24,Female,Bronze,Control,0,0.0,170,2
2530352,2024-01-03,KR,Desktop,Safari,Direct,45-54,Male,Silver,Control,0,0.0,261,2
9121097,2024-02-12,AU,Desktop,Chrome,Google Ads,25-34,Female,Bronze,Control,0,0.0,159,4
4013436,2024-01-10,UK,Mobile,Firefox,Email,25-34,Male,Bronze,Treatment,0,0.0,75,5
9182436,2024-01-24,KR,Desktop,Safari,Referral,25-34,Male,Bronze,Treatment,0,0.0,699,4
3445787,2024-01-12,JP,Desktop,Chrome,Facebook,55-64,Male,Platinum,Control,0,0.0,124,7
3514327,2024-01-06,US,Mobile,Firefox,Email,18-24,Female,Bronze,Treatment,0,0.0,115,2
6100449,2024-01-05,UK,Mobile,Chrome,Direct,25-34,Female,Bronze,Treatment,0,0.0,71,4
6548250,2024-01-25,UK,Mobile,Chrome,Google Ads,45-54,Female,Bronze,Control,0,0.0,115,2
8844352,2024-01-01,US,Mobile,Chrome,Facebook,55-64,Female,Gold,Control,0,0.0,151,6
7216646,2024-01-19,IN,Mobile,Chrome,Referral,65+,Female,Bronze,Control,0,0.0,213,3
8265703,2024-01-19,US,Mobile,Chrome,Direct,18-24,Female,Bronze,Treatment,0,0.0,187,1
2857643,2024-01-31,DE,Desktop,Safari,Email,25-34,Female,Bronze,Control,0,0.0,30,5
8318862,2024-01-19,AU,Mobile,Safari,Email,25-34,Female,Gold,Treatment,0,0.0,197,4
6615437,2024-02-12,DE,Desktop,Chrome,Email,35-44,Male,Silver,Treatment,0,0.0,200,1
8021122,2024-01-23,US,Desktop,Chrome,TikTok,55-64,Male,Platinum,Treatment,0,0.0,264,4
7720936,2024-01-30,FR,Mobile,Chrome,Direct,18-24,Non-binary,Silver,Treatment,0,0.0,284,3
8986520,2024-02-07,IN,Mobile,Chrome,Referral,25-34,Female,Bronze,Control,0,0.0,576,5
1405315,2024-02-07,IN,Tablet,Chrome,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,122,7
1316720,2024-01-03,AU,Mobile,Chrome,Facebook,35-44,Male,Silver,Control,0,0.0,57,7
5621791,2024-01-27,US,Mobile,Chrome,Facebook,25-34,Male,Bronze,Control,0,0.0,5,3
8811501,2024-01-14,US,Mobile,Samsung Internet,Email,35-44,Female,Silver,Treatment,0,0.0,210,5
9769551,2024-02-05,KR,Mobile,Safari,Email,45-54,Female,Bronze,Treatment,0,0.0,85,6
4649047,2024-01-16,UK,Desktop,Chrome,Email,18-24,Female,Bronze,Control,0,0.0,34,3
3062966,2024-01-31,US,Mobile,Edge,TikTok,35-44,Male,Bronze,Control,0,0.0,175,6
6007854,2024-01-26,US,Mobile,Chrome,Referral,25-34,Female,Bronze,Treatment,1,28.65,13,6
3321972,2024-01-18,UK,Mobile,Safari,Google Ads,18-24,Female,Bronze,Treatment,0,0.0,39,4
9936896,2024-01-03,DE,Mobile,Safari,Facebook,25-34,Female,Bronze,Control,1,19.36,56,1
3315930,2024-02-09,UK,Mobile,Firefox,Google Ads,45-54,Male,Gold,Control,0,0.0,337,3
5164062,2024-02-04,US,Mobile,Chrome,Email,55-64,Male,Silver,Control,0,0.0,213,3
1626822,2024-01-25,US,Mobile,Chrome,Google Ads,55-64,Female,Bronze,Treatment,0,0.0,4,1
6858255,2024-01-14,IN,Desktop,Firefox,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,181,1
2167770,2024-01-03,DE,Mobile,Firefox,Google Ads,25-34,Female,Bronze,Treatment,0,0.0,153,5
8335331,2024-01-26,CA,Mobile,Safari,Direct,45-54,Male,Silver,Treatment,1,20.38,335,6
2862507,2024-02-12,UK,Mobile,Safari,Email,55-64,Female,Gold,Treatment,0,0.0,256,4
1610573,2024-02-13,US,Desktop,Safari,Referral,18-24,Female,Silver,Control,0,0.0,460,5
7590482,2024-01-13,KR,Mobile,Chrome,Google Ads,35-44,Female,Bronze,Treatment,0,0.0,868,3
7942510,2024-01-20,US,Desktop,Safari,TikTok,35-44,Male,Platinum,Control,0,0.0,64,3
5977775,2024-01-03,IN,Mobile,Chrome,Google Ads,35-44,Female,Gold,Treatment,0,0.0,410,2
8867615,2024-02-02,CA,Mobile,Chrome,Facebook,45-54,Male,Bronze,Control,0,0.0,32,1
5768095,2024-02-03,FR,Desktop,Safari,TikTok,55-64,Female,Bronze,Control,0,0.0,91,6
1786359,2024-02-10,DE,Desktop,Safari,Referral,18-24,Male,Bronze,Control,0,0.0,164,5
7289220,2024-01-01,JP,Tablet,Chrome,Facebook,35-44,Male,Gold,Control,0,0.0,122,1
5026273,2024-02-01,US,Mobile,Safari,Google Ads,45-54,Female,Silver,Control,0,0.0,315,5
1966831,2024-02-13,DE,Desktop,Chrome,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,144,3
3585439,2024-01-28,CA,Mobile,Samsung Internet,Google Ads,45-54,Male,Gold,Control,0,0.0,6,3
5743591,2024-01-02,US,Mobile,Firefox,Referral,25-34,Female,Bronze,Treatment,1,15.82,95,4
3548562,2024-01-01,US,Mobile,Safari,Google Ads,25-34,Male,Platinum,Control,0,0.0,437,4
7593120,2024-01-13,DE,Mobile,Chrome,Google Ads,65+,Male,Gold,Control,0,0.0,406,1
8924124,2024-02-03,KR,Mobile,Firefox,TikTok,18-24,Male,Silver,Treatment,0,0.0,30,1
5488660,2024-02-03,US,Mobile,Chrome,Direct,35-44,Prefer not to say,Silver,Control,0,0.0,55,2
6744247,2024-01-01,JP,Mobile,Safari,Google Ads,45-54,Male,Silver,Treatment,0,0.0,244,2
9184562,2024-02-10,FR,Mobile,Samsung Internet,Direct,25-34,Male,Bronze,Treatment,0,0.0,33,5
1112262,2024-01-22,US,Mobile,Samsung Internet,Email,25-34,Female,Silver,Control,0,0.0,42,3
8632382,2024-01-30,DE,Mobile,Chrome,Facebook,55-64,Male,Bronze,Treatment,0,0.0,289,6
8130875,2024-01-27,US,Mobile,Chrome,Direct,55-64,Male,Silver,Treatment,0,0.0,669,1
5608145,2024-02-14,BR,Mobile,Chrome,Direct,25-34,Male,Bronze,Control,0,0.0,15,4
5287369,2024-01-07,US,Tablet,Chrome,Google Ads,35-44,Female,Bronze,Control,1,24.29,153,10
8932131,2024-02-13,KR,Mobile,Chrome,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,23,4
9621472,2024-01-24,US,Mobile,Firefox,Facebook,25-34,Female,Bronze,Treatment,0,0.0,66,5
7075467,2024-02-01,DE,Desktop,Chrome,Google Ads,45-54,Female,Gold,Control,0,0.0,78,2
1480467,2024-01-12,JP,Mobile,Safari,Google Ads,65+,Female,Silver,Control,0,0.0,16,5
5826490,2024-02-07,AU,Desktop,Chrome,Facebook,35-44,Male,Bronze,Treatment,0,0.0,13,4
6349281,2024-02-08,UK,Desktop,Chrome,Google Ads,35-44,Male,Bronze,Treatment,0,0.0,116,2
7432645,2024-02-03,US,Mobile,Chrome,Facebook,18-24,Male,Silver,Treatment,0,0.0,17,2
7837413,2024-01-10,US,Mobile,Firefox,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,506,3
6632846,2024-02-07,CA,Mobile,Safari,Facebook,25-34,Male,Silver,Treatment,0,0.0,429,1
5731075,2024-01-13,US,Mobile,Firefox,Email,45-54,Male,Gold,Control,0,0.0,47,3
3369125,2024-01-13,US,Mobile,Firefox,Organic Search,35-44,Male,Bronze,Control,0,0.0,7,4
7592369,2024-01-06,CA,Desktop,Firefox,Facebook,25-34,Male,Bronze,Control,0,0.0,80,4
6173661,2024-01-17,BR,Desktop,Chrome,Facebook,55-64,Male,Gold,Control,0,0.0,4,3
9241125,2024-02-08,AU,Mobile,Chrome,Direct,35-44,Female,Bronze,Treatment,0,0.0,117,5
9376637,2024-01-15,KR,Mobile,Edge,Facebook,18-24,Male,Bronze,Treatment,0,0.0,304,4
1803360,2024-01-05,US,Mobile,Safari,Email,18-24,Male,Bronze,Control,0,0.0,269,7
4697122,2024-01-28,FR,Desktop,Chrome,Google Ads,18-24,Male,Bronze,Control,0,0.0,156,4
6825532,2024-02-07,DE,Mobile,Chrome,Facebook,25-34,Male,Silver,Control,0,0.0,55,4
3839115,2024-01-22,US,Tablet,Chrome,Facebook,25-34,Female,Silver,Control,1,39.41,105,8
4942562,2024-01-02,US,Mobile,Chrome,TikTok,35-44,Male,Bronze,Control,0,0.0,26,2
8068649,2024-01-30,US,Mobile,Chrome,Google Ads,55-64,Male,Gold,Treatment,0,0.0,70,2
5059237,2024-01-08,CA,Mobile,Chrome,Facebook,18-24,Male,Bronze,Treatment,1,36.79,178,3
6910496,2024-01-20,CA,Tablet,Chrome,Direct,18-24,Male,Silver,Control,0,0.0,217,5
6211580,2024-01-31,UK,Mobile,Chrome,Google Ads,35-44,Female,Silver,Control,0,0.0,622,1
9584275,2024-02-09,DE,Mobile,Safari,Email,65+,Male,Silver,Control,0,0.0,63,6
8848030,2024-01-26,DE,Mobile,Chrome,Google Ads,65+,Male,Bronze,Treatment,0,0.0,99,5
3566409,2024-01-10,US,Desktop,Chrome,Google Ads,18-24,Male,Silver,Control,0,0.0,33,9
9556977,2024-01-04,DE,Desktop,Safari,Email,25-34,Prefer not to say,Bronze,Control,0,0.0,316,3
1671047,2024-02-06,US,Mobile,Safari,Google Ads,18-24,Female,Bronze,Control,0,0.0,1202,4
7516531,2024-02-06,FR,Tablet,Chrome,Google Ads,45-54,Female,Silver,Treatment,0,0.0,16,3
3941673,2024-02-09,BR,Mobile,Safari,Google Ads,25-34,Male,Bronze,Control,0,0.0,47,7
2867733,2024-01-09,FR,Tablet,Chrome,Direct,25-34,Male,Bronze,Control,0,0.0,230,7
3968290,2024-01-29,AU,Desktop,Firefox,Email,55-64,Female,Bronze,Control,1,17.9,124,3
7165430,2024-02-12,US,Mobile,Firefox,Google Ads,55-64,Female,Bronze,Treatment,0,0.0,133,6
3677512,2024-02-14,FR,Desktop,Safari,Direct,18-24,Male,Silver,Control,1,20.18,145,4
9663212,2024-01-06,US,Mobile,Safari,Direct,25-34,Male,Platinum,Treatment,0,0.0,300,3
9397970,2024-01-09,AU,Desktop,Chrome,Facebook,18-24,Male,Bronze,Control,0,0.0,139,2
1676157,2024-01-31,US,Tablet,Safari,Facebook,45-54,Male,Bronze,Treatment,0,0.0,393,3
2579754,2024-02-12,US,Mobile,Chrome,Google Ads,25-34,Male,Bronze,Control,0,0.0,23,7
8730060,2024-01-20,US,Mobile,Safari,Facebook,18-24,Male,Bronze,Control,0,0.0,2,2
7667312,2024-01-16,BR,Mobile,Chrome,TikTok,55-64,Male,Silver,Treatment,0,0.0,525,4
6065102,2024-02-02,US,Tablet,Chrome,Facebook,55-64,Female,Platinum,Treatment,0,0.0,185,5
5764003,2024-01-16,CA,Mobile,Safari,Direct,18-24,Male,Bronze,Treatment,0,0.0,94,9
2740253,2024-01-29,FR,Desktop,Chrome,Google Ads,18-24,Male,Bronze,Control,0,0.0,37,11
9699431,2024-02-11,KR,Desktop,Edge,Google Ads,25-34,Female,Silver,Control,0,0.0,903,2
2900210,2024-01-23,FR,Mobile,Chrome,Google Ads,18-24,Male,Bronze,Control,0,0.0,90,6
7929988,2024-01-23,US,Mobile,Firefox,Google Ads,25-34,Male,Bronze,Control,0,0.0,514,6
7274007,2024-01-03,FR,Mobile,Chrome,Google Ads,35-44,Female,Silver,Control,0,0.0,175,5
9519562,2024-01-23,CA,Desktop,Firefox,Referral,55-64,Male,Platinum,Treatment,0,0.0,85,5
5977953,2024-01-26,IN,Mobile,Chrome,Direct,18-24,Non-binary,Bronze,Control,0,0.0,11,4
3489464,2024-02-11,UK,Mobile,Samsung Internet,Google Ads,18-24,Female,Platinum,Treatment,0,0.0,211,2
1265376,2024-01-24,KR,Tablet,Chrome,Google Ads,35-44,Female,Bronze,Control,0,0.0,201,4
8985827,2024-01-06,US,Mobile,Chrome,TikTok,25-34,Male,Silver,Control,0,0.0,91,6
7846109,2024-01-27,KR,Desktop,Safari,Facebook,35-44,Male,Silver,Treatment,0,0.0,203,6
9991770,2024-02-10,FR,Mobile,Chrome,Email,45-54,Male,Bronze,Treatment,0,0.0,277,3
3628785,2024-01-09,AU,Mobile,Chrome,Google Ads,25-34,Female,Silver,Treatment,0,0.0,7,2
6236475,2024-01-29,DE,Desktop,Chrome,Referral,35-44,Female,Bronze,Control,0,0.0,81,3
5609674,2024-01-30,IN,Mobile,Safari,Facebook,35-44,Male,Platinum,Treatment,0,0.0,475,5
7399888,2024-01-19,AU,Desktop,Safari,Google Ads,45-54,Female,Bronze,Treatment,0,0.0,224,4
4480185,2024-01-19,US,Desktop,Safari,Direct,45-54,Female,Bronze,Control,0,0.0,243,3
8265302,2024-01-23,BR,Desktop,Samsung Internet,TikTok,65+,Male,Bronze,Control,0,0.0,91,4
9411308,2024-01-15,FR,Mobile,Chrome,Email,35-44,Female,Bronze,Control,0,0.0,342,5
9195542,2024-01-25,DE,Mobile,Chrome,Direct,35-44,Male,Bronze,Treatment,0,0.0,107,3
1642615,2024-01-02,CA,Mobile,Safari,Facebook,35-44,Female,Bronze,Treatment,0,0.0,101,2
2935668,2024-01-02,KR,Mobile,Firefox,Email,45-54,Male,Gold,Treatment,0,0.0,123,4
4282346,2024-01-08,US,Mobile,Chrome,Referral,25-34,Female,Bronze,Control,0,0.0,118,3
4869521,2024-01-21,JP,Desktop,Chrome,Email,25-34,Female,Silver,Treatment,0,0.0,35,2
5551779,2024-01-23,UK,Tablet,Safari,Google Ads,45-54,Female,Bronze,Treatment,0,0.0,240,4
3428181,2024-02-01,BR,Desktop,Safari,Facebook,25-34,Male,Gold,Control,0,0.0,622,6
1886223,2024-01-22,IN,Desktop,Safari,TikTok,55-64,Male,Bronze,Control,0,0.0,130,3
5710016,2024-01-24,US,Mobile,Chrome,Google Ads,35-44,Female,Gold,Control,0,0.0,441,4
7814827,2024-01-20,US,Mobile,Firefox,Direct,25-34,Non-binary,Bronze,Treatment,0,0.0,1,1
3756530,2024-01-25,UK,Desktop,Safari,Email,25-34,Female,Bronze,Control,1,28.94,49,2
2011256,2024-01-02,UK,Mobile,Chrome,Google Ads,65+,Male,Gold,Control,0,0.0,54,3
6005107,2024-01-25,FR,Mobile,Chrome,TikTok,45-54,Male,Bronze,Control,0,0.0,376,2
4291724,2024-01-12,DE,Mobile,Firefox,Google Ads,25-34,Female,Bronze,Treatment,0,0.0,86,7
5266462,2024-01-16,US,Desktop,Safari,Facebook,45-54,Female,Silver,Treatment,0,0.0,176,5
8665433,2024-01-20,US,Mobile,Chrome,Google Ads,45-54,Male,Silver,Control,0,0.0,118,6
5870359,2024-01-06,AU,Desktop,Edge,Direct,35-44,Male,Bronze,Control,0,0.0,1,6
7190043,2024-01-05,US,Tablet,Chrome,Google Ads,65+,Male,Gold,Control,0,0.0,389,5
4250110,2024-01-18,KR,Mobile,Safari,Google Ads,45-54,Male,Bronze,Control,0,0.0,41,6
5636080,2024-01-03,US,Mobile,Chrome,Facebook,18-24,Female,Bronze,Control,0,0.0,216,6
6120638,2024-01-15,FR,Mobile,Safari,Organic Search,25-34,Male,Bronze,Treatment,0,0.0,63,6
7877684,2024-01-12,IN,Mobile,Safari,Google Ads,35-44,Female,Silver,Control,0,0.0,221,4
2097016,2024-02-03,US,Tablet,Chrome,Email,35-44,Female,Gold,Treatment,0,0.0,161,1
3192455,2024-01-16,US,Mobile,Chrome,TikTok,35-44,Male,Platinum,Control,0,0.0,28,8
4241857,2024-01-12,US,Mobile,Chrome,Google Ads,25-34,Prefer not to say,Platinum,Control,0,0.0,92,1
8532107,2024-02-04,US,Mobile,Chrome,Google Ads,45-54,Female,Bronze,Treatment,0,0.0,415,2
3144316,2024-01-26,US,Mobile,Safari,Email,55-64,Female,Bronze,Treatment,0,0.0,15,9
2148579,2024-01-23,FR,Mobile,Chrome,Referral,35-44,Female,Bronze,Treatment,0,0.0,483,9
2346905,2024-01-12,JP,Mobile,Safari,Facebook,45-54,Male,Bronze,Control,0,0.0,32,2
3737603,2024-02-11,FR,Mobile,Chrome,Direct,25-34,Male,Silver,Control,0,0.0,16,8
4316765,2024-01-17,US,Tablet,Chrome,Direct,18-24,Male,Silver,Treatment,0,0.0,142,3
7286383,2024-01-08,KR,Mobile,Chrome,Referral,45-54,Male,Bronze,Control,0,0.0,178,5
2714419,2024-01-21,US,Mobile,Firefox,Google Ads,45-54,Male,Silver,Control,0,0.0,5,3
7076175,2024-01-05,FR,Mobile,Safari,Facebook,65+,Male,Bronze,Control,0,0.0,83,3
6775991,2024-01-25,JP,Mobile,Chrome,Email,18-24,Female,Bronze,Control,0,0.0,56,4
6219079,2024-01-28,FR,Desktop,Chrome,Email,45-54,Male,Bronze,Treatment,0,0.0,16,4
3107415,2024-01-13,UK,Desktop,Safari,Facebook,45-54,Male,Silver,Control,0,0.0,332,2
5414494,2024-01-27,FR,Mobile,Safari,Email,35-44,Female,Bronze,Treatment,0,0.0,254,1
4179116,2024-01-31,CA,Mobile,Edge,Google Ads,35-44,Male,Bronze,Control,0,0.0,74,1
3988420,2024-01-01,UK,Desktop,Edge,TikTok,35-44,Female,Platinum,Control,0,0.0,60,3
5314515,2024-01-07,FR,Mobile,Chrome,TikTok,55-64,Male,Silver,Treatment,0,0.0,221,3
7554474,2024-01-25,IN,Tablet,Chrome,Google Ads,45-54,Female,Gold,Control,0,0.0,32,5
1687454,2024-01-16,US,Tablet,Chrome,Direct,35-44,Female,Bronze,Treatment,0,0.0,381,4
4894084,2024-02-04,US,Mobile,Chrome,Google Ads,35-44,Female,Bronze,Control,0,0.0,194,6
9069340,2024-01-21,KR,Tablet,Chrome,Google Ads,55-64,Male,Bronze,Control,0,0.0,97,6
2836236,2024-01-11,DE,Mobile,Chrome,TikTok,25-34,Female,Silver,Control,0,0.0,88,1
9734188,2024-01-12,US,Desktop,Chrome,Facebook,35-44,Male,Bronze,Control,0,0.0,87,6
7128098,2024-01-12,FR,Mobile,Chrome,Organic Search,45-54,Female,Silver,Control,0,0.0,121,4
7425148,2024-01-19,FR,Desktop,Chrome,Referral,25-34,Female,Silver,Control,0,0.0,20,3
3214280,2024-01-14,JP,Tablet,Safari,Facebook,35-44,Non-binary,Bronze,Treatment,0,0.0,65,5
2661745,2024-01-31,KR,Mobile,Chrome,Google Ads,25-34,Female,Silver,Control,0,0.0,47,5
4584657,2024-01-30,FR,Mobile,Chrome,Google Ads,35-44,Female,Silver,Control,0,0.0,26,2
2949180,2024-02-12,US,Mobile,Safari,Direct,35-44,Male,Bronze,Treatment,0,0.0,11,4
1157180,2024-01-04,FR,Desktop,Chrome,Direct,35-44,Male,Bronze,Treatment,0,0.0,309,7
2530135,2024-01-23,US,Mobile,Chrome,Google Ads,25-34,Male,Bronze,Treatment,0,0.0,96,1
6632862,2024-01-13,IN,Mobile,Safari,TikTok,45-54,Male,Bronze,Control,0,0.0,477,3
7304500,2024-01-29,UK,Mobile,Chrome,Facebook,45-54,Male,Platinum,Treatment,0,0.0,502,6
9283848,2024-02-06,DE,Mobile,Safari,Google Ads,45-54,Female,Bronze,Control,0,0.0,39,5
9247759,2024-01-12,AU,Desktop,Safari,Facebook,35-44,Female,Gold,Control,0,0.0,204,6
5882209,2024-01-19,CA,Mobile,Chrome,Referral,18-24,Female,Bronze,Treatment,0,0.0,8,6
8645663,2024-01-19,UK,Tablet,Edge,Referral,25-34,Male,Bronze,Control,0,0.0,292,9
8111958,2024-01-24,US,Mobile,Firefox,Facebook,18-24,Female,Bronze,Treatment,1,7.41,434,2
6789174,2024-02-05,US,Desktop,Chrome,Email,18-24,Female,Bronze,Control,0,0.0,491,8
2328787,2024-01-14,JP,Mobile,Chrome,Google Ads,25-34,Female,Bronze,Control,0,0.0,282,3
2540652,2024-01-31,US,Mobile,Chrome,Facebook,25-34,Male,Bronze,Control,0,0.0,51,2
4706998,2024-01-13,AU,Desktop,Chrome,Email,55-64,Male,Bronze,Control,0,0.0,120,6
9601891,2024-01-01,BR,Mobile,Samsung Internet,Google Ads,25-34,Female,Bronze,Treatment,0,0.0,437,5
2556013,2024-01-01,US,Mobile,Samsung Internet,Email,55-64,Female,Platinum,Treatment,0,0.0,207,4
8518477,2024-02-07,UK,Desktop,Chrome,Email,18-24,Male,Silver,Treatment,0,0.0,615,5
